Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,ME1 OP5,ME1 OP6,ME1 OP7,ME1 OP8,ME1 OP9,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME2 OP6,ME2 OP7,ME2 OP8,ME2 OP9,ME2 OP10,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME3 OP6,ME3 OP7,ME3 OP8,ME3 OP9,ME3 OP10,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,ME4 OP6,ME4 OP7,ME4 OP8,ME4 OP9,ME4 OP10,ME5 OP1,ME5 OP2,ME5 OP3,ME5 OP4,ME5 OP5,ME5 OP6,ME5 OP7,ME5 OP8,ME5 OP9,ME5 OP10,ME6 OP1,ME6 OP2,ME6 OP3,ME6 OP4,ME6 OP5,ME6 OP6,ME6 OP7,ME6 OP8,ME6 OP9,ME6 OP10,ME7 OP1,ME7 OP2,ME7 OP3,ME7 OP4,ME7 OP5,ME7 OP6,ME7 OP7,ME7 OP8,ME7 OP9,ME7 OP10,ME8 OP1,ME8 OP2,ME8 OP3,ME8 OP4,ME8 OP5,ME8 OP6,ME8 OP7,ME8 OP8,ME8 OP9,ME8 OP10,ME9 OP1,ME9 OP2,ME9 OP3,ME9 OP4,ME9 OP5,ME9 OP6,ME9 OP7,ME9 OP8,ME9 OP9,ME9 OP10,BIG LoOP,ME10 OP2,ME10 OP3,ME10 OP4,ME10 OP5,ME10 OP6,ME10 OP7,ME10 OP8,ME10 OP9,BIG HiOP
198011,   6.1991,   6.8443,   3.8228,   3.1579,   2.9684,   4.0972,   6.9657,   4.9461,   6.6758,   8.3391,  10.7850,   2.0568,   1.8946,  13.4956,   3.1976,   8.7615,   6.9216,   6.2629,   8.4990,  12.2866,  11.7627,   3.0306,   4.0781,   5.9034,   1.3159,   2.8429,   6.0745,   9.3431,   7.2539,  12.6356,   8.9839,  12.5064,   6.5135,   9.7863,   9.1841,   5.2553,   9.4035,   7.5959,   4.3307,  11.2149,   5.4208,   9.3096,   3.2215,   3.3964,   3.0887,   1.6619,   3.1497,   8.0883,   3.7248,   9.1587,   4.1404,  -4.3375,   4.2739,   8.1599,   6.3054,   9.9765,   7.4770,   4.4887,  11.6779,   7.6085,   6.9881,   5.4626,   3.4688,  11.6840,   8.2412,  10.7420,   3.0827,  12.0882,  11.7580,  11.1086,   3.6235,   2.6248,   3.4767,   6.1427,   5.7302,   6.7944,   9.6431,   7.3291,   7.6331,  13.3403,   4.0673,   2.0883,   6.0207,   8.8582,   8.4194,  10.6856,  12.6661,   8.3361,   4.0766,  13.1164,  -2.0454,   4.0169,   5.4706,   6.1567,  10.1226,  15.6458,  12.6949,  11.8964,   7.9971,  13.6943
198012,  -4.2690,  -4.3440,  -2.7583,  -4.6093,  -3.9781,  -4.0549,  -2.3221,  -3.7090,  -3.7299,  -4.2195,  -7.3999,  -3.8777,  -2.3471,  -6.0575,  -3.4945,  -3.4545,  -4.7366,  -2.0667,  -2.3754,  -5.6031, -10.5195,  -2.6154,  -3.9737,  -2.6743,  -4.5445,  -0.3633,  -2.7233,  -1.1763,  -2.4567,  -2.9892,  -5.6294,  -4.8608,   0.0317,   0.1535,  -0.4937,  -0.5039,  -0.9453,  -1.4389,  -2.0904,  -6.8168,  -3.6846,  -4.4208,   1.2198,   0.4176,   3.2204,   5.1317,  -1.7863,  -3.5542,  -2.8040,  -5.4506,  -5.7990,  -0.8388,  -1.2060,  -2.6197,  -2.0345,  -4.1995,  -1.8831,  -0.5593,  -3.1540,  -2.4659,  -2.8191,   1.5173,  -2.5523,  -2.3786,  -2.4441,   0.0709,  -1.6371,  -1.9781,  -2.4952,  -4.1628,  -2.5487,   2.7968,  -1.4190,  -0.2582,  -5.6990,   1.1428,  -2.0794,  -1.6545,  -0.6271,  -7.0467,  -1.7053,  -1.5678,  -1.3972,  -3.2601,   0.5965,   0.2730,  -2.6230,  -3.0212,   6.3951,  -0.0671,   3.8739,   3.0369,   4.4824,   2.6881,   1.2673,  -2.8035,  -1.4793,  -1.8061,   5.4407,  -4.3917
198101,   2.9341,   1.8661,   1.5975,   3.9842,   1.8537,   0.9542,   2.9594,   1.6031,   1.1672,   0.1569,  -1.5663,  -0.2419,   3.6250,  -1.9958,   3.0110,   1.0311,   0.2932,   0.5923,  -1.5786,  -2.1226,  -1.7097,   3.4237,  -0.2056,  -0.3043,   6.3546,   1.7233,   0.3279,  -1.3733,   1.3790,  -3.5785,  -3.8156,   1.0567,   1.1385,   0.2393,  -3.2721,  -0.5868,  -0.7571,  -0.9786,  -2.0478,   0.0727,  -0.0300,  -3.1991,   0.8298,  -0.1191,  -1.9221,   2.0412,   3.7169,   0.1451,   0.6279,  -4.5910,   7.9088,   3.6586,   0.2748,  -1.2456,  -0.6560,   1.2198,  -2.2184,  -1.8702,  -5.0519,  -1.3949,   1.4651,  -1.7760,   1.8190,  -1.8786,  -1.9791,  -2.7146,   2.9549,  -2.6784,  -2.4514,  -3.9977,   4.8498,   0.2857,  -1.6925,  -3.1050,  -2.6569,  -1.5658,  -2.4392,   1.8049,  -5.8007,  -7.7564,   6.0740,  -2.8983,  -1.1118,  -2.5112,  -2.3070,  -3.9188,  -6.0463,  -2.0025,   0.1700,  -5.8303,   3.9482,   0.5659,  -1.0735,   0.3107,  -6.7609,  -6.8084,  -4.4783,  -5.9074,  -3.4212,  -9.2581
198102,   0.1476,  -0.5456,   0.9392,   0.4021,   1.3745,   1.5538,  -1.0853,  -1.2031,   0.9085,  -0.2673,  -3.7348,  -0.0833,   2.9848,   0.6833,   0.9216,   0.9664,   0.9566,   2.2230,  -1.7380,  -1.6815,  -1.6038,   1.9688,   0.9106,   4.5090,  -1.1909,   3.0007,   0.1751,   0.5781,   3.5903,  -0.4076,   7.5220,   3.6941,   3.1385,   3.2405,   2.4504,   1.4074,   1.4737,   3.6619,   2.7862,   0.3188,   1.7779,   2.7343,   0.2626,   0.4380,  -1.9823,   4.3110,   2.8991,   3.6271,   1.0290,   2.6211,   3.3132,   2.4853,  -2.1317,  -2.1219,   1.3543,   2.9072,   4.8283,   5.5228,   2.9713,   1.1118,   0.2143,   2.3636,   0.0810,  -0.9380,   1.3299,   5.4388,   2.3866,   0.4847,   2.7232,   5.1648,   4.4234,   0.3238,   4.5565,   1.7177,   0.6031,   5.7625,   5.1852,   6.4685,   1.6295,  -3.4940,  -1.2621,  -0.5994,   2.4973,   1.5698,   3.6173,   1.8285,  -0.2210,   2.1930,   3.4462,   2.2321,   1.1368,  -0.6449,   1.9227,   2.3368,   4.1362,   1.9583,   3.7153,   2.7588,   3.2320,   0.7016
198103,   6.9846,   9.7048,   9.6577,   7.8643,   6.8690,   7.1081,   8.7791,   7.9116,   8.4754,   9.0210,   5.9515,   8.6872,   8.4085,   7.4721,   6.6264,   7.8778,   8.3793,   5.5885,   7.6933,   8.4017,   7.3371,   8.7250,   7.1298,   7.5862,   7.0762,   7.6862,   9.3948,   8.0124,   8.6437,   9.3240,   3.9639,   8.5320,   6.4398,   5.4175,   3.7255,   8.0161,  11.8785,   7.6230,   9.9918,   9.1599,   6.9215,   4.4473,  10.9329,   5.9387,   4.6225,   4.7556,   7.3825,  12.9449,   7.8216,   7.0006,   6.2567,  10.3300,  15.4015,  11.3357,   5.6607,   8.4305,   7.1574,   7.2388,   6.8035,  11.6563,   5.3351,   6.9303,   7.4953,  13.3944,   9.7244,   5.4991,   6.7219,   9.1630,   6.9500,  11.1385,   6.5248,  11.2275,   4.6560,   8.2458,   8.0356,   6.3051,  10.4273,   6.4540,   6.8206,   0.8792,   8.0348,  13.2800,   5.6179,  10.2470,   8.3187,   6.7074,   5.9345,   4.3532,   0.6414,   5.7176,  10.6270,   6.9708,   7.8225,   8.9898,   0.1578,   5.5579,   3.8346,   3.7970,   3.2301,   0.5930
198104,   3.5231,   4.6178,   4.2321,   4.8519,   3.7952,   2.7387,   3.1615,   5.5431,   5.8044,   6.8445,   2.2958,   4.8342,   3.9039,   2.7277,   1.7700,   4.7846,   4.4938,   4.1019,   3.9495,   5.3647,  -1.6757,  -1.2131,   3.2853,   3.1478,   0.9835,   4.4004,   1.7354,   6.0934,   6.5867,  -0.9534,  -3.1396,  -3.9415,   1.9735,   1.7618,  -2.5962,   4.4732,   6.0968,   5.3240,   3.4885,   4.7571,  -0.5704,  -0.0289,   1.6112,   2.1237,   0.6727,   1.3344,   1.6073,   3.8036,   5.9010,   5.6440,  -1.2146,   1.4210,  -0.4137,   3.2032,   0.9266,  -0.4200,   4.7817,   4.6280,   2.3239,   3.7746,  -1.3120,  -1.0256,  -0.9938,  -0.1426,  -1.5333,  -2.1082,   0.6775,   2.8233,   1.3981,   4.6344,  -0.0657,  -2.0298,   2.7511,   1.4373,  -2.2952,   2.3855,  -1.5905,  -2.3921,   2.8258,  -3.0634,  -2.0258,  -0.6194,  -0.9399,  -3.7004,  -1.8250,   4.1160,   1.4859,  -0.8428,  -3.4911,  -0.2116,  -0.0204,   0.2203,  -0.9700,   3.2262,   0.2100,  -3.0788,  -3.3161,  -0.7203,  -2.4653,  -3.9706
198105,   5.3044,   5.3495,   1.9322,   4.4766,   3.9056,   4.7113,   2.8285,   2.2282,   4.4388,   4.0423,   2.2220,  -0.4854,   4.4629,   5.1743,   0.8095,   2.0611,   1.4675,   4.0649,   3.0404,   3.8731,   3.2035,   6.8977,   2.3650,   2.1880,  -1.5868,   0.5043,   2.3651,   1.7001,   5.4884,   4.6007,   4.7844,  -1.8701,   0.4033,   1.3158,   1.8717,   3.8281,   3.5222,   1.6238,   3.0112,   5.6429,   7.2109,  -2.5617,  -0.4239,   1.0987,   0.7002,   4.7882,   2.1708,   6.0211,   2.1127,   4.4417,  -0.0276,   7.2251,   3.4473,   1.6865,   2.8906,   1.8536,   1.5109,   2.5175,   3.0926,   3.5132,   0.9483,   1.1943,   1.6189,  -0.7885,   1.9629,   4.8737,   1.4480,   4.4144,   2.8512,   5.0928,   8.2234,   1.3701,   0.3323,   0.9038,   1.4568,   1.8546,   1.9183,   3.8914,   1.8692,   0.0093,   3.0641,   1.4628,   1.6909,   0.4254,   3.6747,  -0.3642,   1.4879,  -0.6496,   3.1611,   2.0604,   1.7978,   2.2057,   3.3009,   0.6661,  -0.1661,  -1.1062,  -2.6644,   0.9925,   3.4335,  -1.6445
198106,  -1.5096,   1.3010,   0.1891,   1.3984,   3.4506,   0.2224,   0.5399,  -1.2713,   0.7073,   0.5318,  -8.8225,  -2.9638,   2.8766,  -1.9108,   3.4193,   2.7068,   1.9938,  -2.8448,  -2.2984,  -0.8620,  -7.2130,  -0.4304,  -1.1310,  -1.7628,   1.1371,   5.5508,  -0.9680,  -1.2647,  -3.1162,  -3.1647,  -4.7548,   1.9881,   3.0704,   1.0294,  -0.8744,  -1.4602,  -3.8062,  -3.0538,  -1.0367,  -6.4168,  -1.5092,   3.0386,  -0.6373,  -2.1447,  -0.4488,   0.6799,   0.1521,  -1.9545,  -1.0463,  -3.8808,   2.1015,   1.4909,   5.5309,  -3.4754,   1.5383,  -3.5855,  -4.4704,  -0.9577,  -3.6109,  -2.5703,  -1.5319,   3.3994,   0.7343,  -1.1446,   0.0179,   1.3149,  -0.8500,  -2.4438,  -1.8931,  -4.6475,  -2.0213,   0.8253,   3.0395,  -0.5565,   0.8577,   0.8006,  -4.3233,  -1.2882,  -1.5726,   5.2359,  -3.6119,  -0.4872,  -0.2224,   5.3126,  -3.5246,  -2.6462,  -1.3305,  -4.7237,  -2.2530,  -1.9726,   2.2477,   0.0913,   3.6054,  -2.2635,  -3.3141,  -0.3282,  -0.1060,  -1.8802,  -3.0779,   1.5206
198107,  -3.2150,  -1.0629,  -0.4660,  -2.7050,  -2.3670,  -2.2457,  -2.4728,  -2.5944,  -1.6808,  -3.0965,  -4.0923,  -0.9954,  -2.9783,  -4.2690,  -2.0567,  -4.4659,  -3.5826,  -6.0607,  -4.8859,  -2.2116,  -0.0962,  -2.5271,  -0.6133,  -3.1240,  -0.6886,  -1.8389,  -0.7933,  -3.3857,  -3.4995,  -1.0443,  -1.6298,  -0.6947,  -0.6682,  -2.2481,   0.4721,  -1.4084,  -1.8545,  -3.3274,  -3.4880,  -3.6471,   0.0574,  -1.5438,   4.3416,   2.4218,  -2.9753,  -3.8518,  -2.7879,  -2.2978,   0.6769,  -6.8302,  -5.3673,   2.5101,  -0.0149,  -7.3576,   1.0808,  -3.7127,  -0.7798,  -2.6460,  -1.4170,  -3.6058,   0.9877,  -1.2571,  -2.8848,  -1.2837,  -5.1982,   0.3904,   3.2068,  -2.9012,  -3.5077,  -3.9444,  -1.8405,  -3.0537,  -1.5632,  -1.3172,  -2.2850,  -1.4363,  -4.3337,   4.2305,  -0.0213,  -0.5161,   1.1845,  -4.1685,  -2.7809,  -2.7753,  -1.4540,   0.2382,  -0.9623,  -1.2856,  -0.4727,   3.0706,  -4.3129,   0.0571,  -1.7864,  -2.0954,  -1.7535,   0.8755,   0.6079,   3.1725,  -0.0331,   2.5650
198108,  -9.1414,  -7.1629,  -6.4386,  -6.0268,  -5.9988,  -8.0900,  -6.4721,  -8.4458,  -7.7504, -10.6698,  -9.8472,  -7.7437,  -6.2789,  -8.4012,  -5.7012,  -4.7911,  -8.5100, -10.5036, -11.8000, -12.4793, -11.3670,  -7.2379, -12.3195, -10.3975,  -4.5553,  -2.1662,  -6.2112,  -7.3346,  -8.7719,  -9.9522, -10.8270, -10.2030,  -3.4239,  -5.8129,  -5.4646,  -7.7509,  -5.9042,  -6.9358,  -7.4317, -10.1357,  -6.1447,  -7.1504,  -2.5699,  -8.1289,  -3.7613,  -3.5608,  -5.7843,  -6.4459,  -7.1603,  -6.8975,  -9.9493,  -5.3095,  -6.3233,  -8.8408,  -5.6515,  -7.3741,  -5.1314,  -5.9198,  -7.7140,  -8.5446,  -8.7651,  -5.0538,  -5.7192,  -3.5524,  -6.9629,  -5.7357,  -7.5992,  -4.8212,  -4.4652,  -5.8402,  -5.3899,  -3.8071,  -8.1269,  -5.4233,  -1.0265,  -2.7868,  -4.0048,  -6.0633,  -4.2735,  -5.4959,  -1.9782,  -4.4642,  -7.4851,  -6.4468,  -5.2808,  -4.3812,  -4.9149,  -7.1579,  -7.0342,  -9.6190, -10.5433,  -4.5346,  -4.4340,  -7.4135,  -7.3064,  -4.8409,  -5.0556,  -6.6989,  -3.5969,  -6.9113
198109, -11.8840,  -9.0240,  -8.7529,  -8.9226,  -6.6323,  -7.7178,  -7.8189,  -8.4231, -11.6999, -11.1692, -10.5390,  -9.7627,  -5.2162, -10.3995,  -7.3334,  -6.3939,  -6.4819,  -9.8386, -10.4513, -10.2081, -11.0097,  -6.3522,  -7.5008,  -7.7527,  -7.0921,  -8.0156,  -9.5470,  -7.1835,  -7.1565, -10.5885, -12.5547,  -3.7560,  -9.4648,  -5.5002,  -3.7188,  -5.8486,  -6.8014,  -7.5945,  -2.1053,  -7.4166, -13.9938,  -9.0494,  -6.2808,  -3.3861,  -7.9822,  -6.0821,  -7.2593,  -6.7409,  -5.7107,  -6.5406,  -6.3162,  -4.1357,  -7.4794,  -4.3428,  -4.5665,  -0.9303,  -3.9135,  -6.8399,  -5.6445,  -6.8763,  -9.3206,  -5.0310,  -8.1763,  -5.9588,  -6.2174,  -6.5645,  -6.8065,  -6.4553,  -6.3372,  -4.9975,  -9.2199,  -4.0144,  -4.9881,  -5.3011,  -8.0224,  -6.8141,  -5.8641,  -7.1263,  -9.0378,  -5.7526,  -5.5830,  -6.4017,  -5.0625,  -4.4819,  -4.9379,  -3.9107,  -6.3724,  -3.9442,  -5.2709,  -8.2420,  -0.3431,  -1.4562,  -2.7839,  -2.6804,  -7.4860,  -6.3622,  -5.9588,  -4.6707,  -4.8233,  -8.0904
198110,   6.0393,   6.8398,   4.5743,   5.1954,   5.5523,   7.6098,   7.7458,   6.4209,  12.6420,   8.5584,   4.9877,   9.5433,   9.6941,   9.3271,   7.4799,   8.3205,   7.7923,  12.1016,  10.4161,  11.6848,   4.9392,   8.8027,   9.5662,   6.0742,   7.4418,   8.1006,  11.9801,   8.8020,   8.2124,  10.9601,  11.3159,   7.3562,   7.6283,   6.7447,  11.4305,   5.7296,   4.9702,  10.4113,   5.6218,  11.7417,   3.0121,   9.4452,   6.7829,   7.2908,   5.7348,   5.1868,   8.5037,  10.4460,   9.1909,  10.5594,   8.6394,   3.5898,   4.8780,   4.3932,  10.2799,   6.4703,   7.6244,  10.0121,   3.5717,  10.4159,   2.1372,   3.8621,   3.2560,  10.9577,   2.9770,  11.0164,   6.3772,  11.1913,   4.4543,   9.2048,   0.3803,   5.5956,   6.1100,   5.4967,   5.2920,   2.9710,   6.0923,   9.2172,   8.9117,  10.0479,   3.8181,   6.7899,   4.5482,   5.2593,   3.3299,   6.4294,   8.4615,   6.4892,  11.4487,  12.9858,  -8.7293,   5.9617,   7.0348,   7.2457,   6.0303,   4.0763,   7.2599,   9.6229,   7.8601,   8.5397
198111,  -3.2631,   1.4292,   1.0748,   2.7206,   0.9262,   2.4804,   0.7246,   2.0469,   1.4497,   2.1261,   3.6969,   0.9696,   5.9532,   2.5816,   1.8937,   3.4968,   1.7889,   3.4060,   3.2927,   0.1107,  -0.9001,   3.0858,   2.2011,   5.0900,   6.5088,   6.5429,   5.0056,   2.1125,   4.4794,   3.3532,   0.1827,   6.6069,   1.6403,   7.5477,   5.6779,   3.3757,   5.3977,   5.0099,   2.6189,   2.8521,  -2.1402,   3.4095,   1.2330,   5.3964,   3.7426,   4.3219,   3.7692,   3.3351,   6.3590,   1.0029,   5.6990,   4.5387,   2.8823,   4.8929,   2.9710,   0.4495,  -0.8305,   1.8286,   0.9824,   1.4270,   6.8252,   4.2611,   8.5230,   3.1309,   8.4917,   2.3107,   5.4185,   4.1608,   2.9354,   3.9806,   7.2527,   7.2526,   3.8225,   5.0758,  10.2155,   3.6078,   5.8131,   3.1080,   3.6413,   2.0185,   7.4136,   8.8180,   5.5153,   3.3621,   5.1110,   0.4626,   4.5106,  -0.9317,   5.4943,  -0.4477,   5.5219,   6.5793,   7.2214,   5.7401,   5.6452,   4.1289,   1.7467,   3.4519,   2.0145,   4.9079
198112,  -3.3656,  -2.4565,  -0.5607,  -3.0482,  -0.1270,  -2.6543,  -2.0608,  -0.6236,  -0.2718,  -2.3611,  -2.8726,  -2.1557,  -0.6965,  -0.6748,   0.1536,  -3.3019,  -0.7624,  -1.5662,   0.0174,  -2.6001,  -5.6278,   0.3492,  -2.4740,  -2.6146,   0.8520,  -1.1373,  -5.1391,  -1.4673,   0.5990,   0.5973,  -4.6788,  -0.3040,  -2.8763,   0.5829,  -1.6820,  -2.2995,  -2.1820,   1.0465,  -2.6346,  -3.9554,  -4.7089,   1.8176,  -2.1163,  -3.3704,  -1.9141,   0.0804,   0.6361,  -2.1084,  -1.8845,  -1.3357,  -7.0350,  -3.0051,  -5.9561,  -0.4381,  -1.6239,  -1.2424,  -1.9658,  -3.2227,   0.2551,  -1.1818,  -6.7915,  -1.7703,  -2.5008,  -2.0277,  -1.7659,   2.8988,  -4.0223,  -1.9349,   0.6156,  -4.5038,  -2.8251,  -4.0886,  -2.2679,  -1.9082,  -1.6283,  -1.5861,  -1.6094,  -6.1408,  -1.5588,  -3.9217,  -2.5060,  -5.0808,  -1.9005,  -1.4476,   1.1484,  -2.1619,  -1.4625,  -1.8928,  -2.8679,  -1.9683,   0.6292,  -2.8667,  -5.7814,  -1.8064,  -3.2481,  -2.1811,  -3.8569,  -4.9568,  -3.4343,  -4.1221
198201,  -0.6953,   0.3712,  -0.9047,   0.6571,   0.0486,   0.4447,  -0.2935,  -0.7040,  -1.6526,  -1.3144,  -5.0638,  -1.1940,  -1.7633,  -1.9902,  -1.3163,  -3.5588,  -1.4896,  -5.1786,  -1.9195,  -2.0527,  -1.7127,  -1.6401,  -0.9794,  -2.0009,   0.3106,  -4.1669,  -3.1251,  -3.3052,  -3.2645,  -5.5492,  -8.9153,  -5.5095,  -2.1187,  -0.4611,  -1.9614,  -5.8747,  -4.8891,  -5.6889,  -4.4403,  -1.3267,  -4.6501,  -1.8664,  -6.9246,  -3.3735,  -1.8877,  -3.0268,  -6.4534,  -5.2865,  -6.4570,  -6.2332,  -3.7320,  -0.7298,   1.0912,  -6.2488,  -1.2839,  -1.7871,  -5.5888,  -4.2944,  -6.0724,  -2.8854,  -5.5632,  -0.4197,  -2.0208,  -3.4680,  -7.6876,  -5.3172,  -9.5374,  -8.4023,  -4.1733,  -2.5013,  -4.7990,   0.3588,  -3.5389,  -2.9833,   0.5123,  -4.2778,  -1.3373,  -6.4106,  -4.1364,  -3.0027,   0.9322,  -1.4953,  -4.1391,  -2.3533,  -5.7545,   0.6321,  -5.7943,  -3.2569,  -2.1297,  -1.9113,   6.4601,  -0.5170,   0.6195,   1.2504,  -3.5227,  -1.9774,  -2.2066,  -2.9984,  -1.8664,  -2.8183
198202,  -4.8404,  -2.9574,  -1.4585,  -2.3313,  -1.8313,  -2.2808,  -1.5769,  -4.2627,  -3.9638,  -6.1276, -10.3369,  -1.5756,  -2.5529,  -4.5339,  -3.7183,  -2.1038,  -3.6210,  -5.1280,  -5.5285,  -7.2726,  -9.8881,  -5.5527,  -3.9798,  -5.2583,  -3.0169,  -2.3671,  -6.0041,  -2.1873,  -4.6894,  -7.9311,  -2.8129,  -1.4914,  -0.7849,  -2.5881,  -6.0260,  -3.6411,  -5.1580,  -5.4267,  -4.9132,  -7.4799,  -7.7048,  -0.3952,  -3.0670,  -4.7079,  -3.4974,  -3.9800,  -2.2586,  -6.2633,  -5.7864,  -6.0545,  -2.3410,  -4.2629,  -1.4264,  -1.6310,  -0.8653,  -1.2326,  -3.4094,  -6.1040,  -5.2130,  -5.3994,  -3.7872,  -1.0668,  -1.3944,  -4.3012,  -3.6223,  -9.2731,  -8.4290,  -5.6482,  -2.6606,  -5.7090,  -1.4762,   1.3150,  -0.2184,  -3.6555,  -3.9148,  -5.2373,  -2.3805,  -6.6113,  -3.0807,  -3.3713,   0.6866,   1.0522,  -2.1351,  -0.3866,  -4.1146,  -0.9727,  -5.9437,  -9.4827,  -6.6328, -12.5201,  -1.7777,  -2.0289,  -3.9127,  -0.8897,  -8.1015,  -5.6856,  -7.1273,  -7.7015,  -3.3439,  -6.8075
198203,  -1.8411,  -0.1211,   1.1114,   0.4483,  -0.7581,   0.5528,  -0.7400,   0.6156,  -2.7319,  -0.8213,  -0.7697,  -1.7955,   0.1043,  -0.4819,  -0.4602,  -0.7430,  -0.8831,   0.0251,  -0.5831,  -4.7835,   1.1945,  -2.7332,   0.9782,   0.0449,  -1.3342,  -0.2672,  -3.5840,  -1.0107,   0.2630,  -2.8247,  -7.4633,   2.1795,   0.7524,  -0.2235,   0.5091,  -1.7492,   1.4466,  -2.6110,  -2.1426,  -1.8219,   3.4069,  -2.0452,  -3.4128,  -2.8746,   3.4474,   0.5523,  -0.2488,  -2.9879,  -0.1165,   0.1403,  -5.4560,   2.0191,   0.1417,  -0.8041,   0.6770,   0.8517,  -1.8348,   0.9741,  -1.2503,  -2.4338,  -1.7432,  -2.3053,   0.8898,  -0.4536,   0.5626,  -3.9066,  -1.5444,  -2.7980,   0.3781,  -1.1179,  -1.3171,   0.6245,  -1.2777,  -0.5373,  -3.4365,   0.1846,   0.8433,  -2.8718,  -2.9496,  -1.8517,   0.8683,  -0.2599,   0.1862,  -0.3611,  -2.5130,   0.5125,  -1.7648,   1.3820,  -2.4606,  -3.8877,   2.1952,   0.1865,  -0.9362,   0.4867,  -0.6686,  -2.1785,  -3.7458,   0.8157,   2.1923,  -4.8107
198204,   3.5389,   5.6424,   6.1198,   5.3054,   5.3967,   7.0233,   8.1444,   4.8568,   5.3738,   7.3396,   3.6122,   1.9329,   3.0008,   2.9189,   6.9068,   4.7539,   7.2082,   7.8551,  10.2919,   9.7163,   7.5930,   4.8555,   8.8497,   2.2425,   4.4328,   7.5774,   4.1679,   4.8996,   7.5032,   3.8796,   5.5213,   7.8150,   4.0398,   5.9620,   6.7940,   8.6787,   1.4908,   4.6520,   5.6965,   9.4145,   4.4992,   5.6913,   5.4628,   4.6151,   4.9671,   3.3230,   8.7833,   4.8206,   7.1775,   5.8937,   3.8479,   5.3951,   3.9821,   7.2835,   6.2228,   6.5293,   4.3480,   5.3261,   6.0894,   4.3472,   2.9868,   4.0245,   3.4525,   7.7990,   4.7934,   5.0487,   5.4389,   1.2227,   3.5423,   4.9468,  -0.3810,   5.8286,   3.9520,   5.1501,   4.9726,   6.9647,   6.3892,   6.5256,   4.0438,  10.6625,   2.2018,   5.1361,   5.6834,   4.6445,   7.0855,   6.0549,   5.3017,   2.9794,   6.3967,   2.7102,   4.0976,   2.9932,   3.6583,   5.1677,   3.2555,   3.6434,   4.6181,   5.0077,   5.4026,   6.1103
198205,  -1.8620,   0.2727,  -1.5446,  -2.2835,   0.5607,  -3.1694,  -0.1889,   0.0658,   0.1761,  -2.2912,  -3.6402,  -2.3148,   0.3220,  -2.0305,  -0.0107,  -2.5139,  -1.9899,  -2.3757,  -3.2197,  -1.9310,   0.5241,  -4.7508,  -4.9773,  -1.1320,  -2.8220,  -2.0932,  -5.5841,  -0.1966,  -3.5866,  -1.7116,  -5.7113,  -0.6904,  -4.2971,  -3.6256,  -3.8163,  -3.7309,  -1.7256,  -3.6851,  -5.6763,  -3.7360,  -2.5765,  -5.7356,  -4.0284,  -3.0269,  -2.9453,  -1.2711,  -3.5033,  -3.2473,  -0.7942,  -4.3501,  -7.6327,   0.2165,  -4.8613,  -4.6414,  -4.4469,  -0.8283,  -1.3733,  -0.1296,  -4.8098,  -2.9814,  -6.4914,  -3.0517,  -4.4847,  -3.6586,  -4.2785,  -5.7681,  -5.9338,  -1.5838,  -4.3807,  -4.1333,  -1.0400,  -3.8503,  -3.9952,  -1.9858,  -5.0473,  -2.8166,  -3.7340,  -3.3626,  -6.3272,  -7.6764,  -2.1618,  -5.3547,  -6.3463,  -5.3047,  -4.7413,  -2.5196,  -5.6953,  -3.5442,  -4.4694,  -5.2787,  -5.1312,  -5.2715,  -6.0813,  -4.1560,  -5.6422,  -3.3488,  -5.5389,  -1.9529,  -4.7196,  -1.3454
198206,  -4.9476,  -1.1682,  -2.4130,  -3.1011,   0.0025,  -2.7032,  -1.4392,  -1.6618,  -0.1511,  -5.4710,  -7.2023,  -5.1265,  -1.9556,  -5.1371,  -3.0390,  -0.8437,  -2.3846,  -4.3996,  -4.2793,  -4.8920,  -1.3510,  -5.5399,  -3.2892,  -4.1882,  -2.0162,  -2.7335,  -5.3532,  -2.6749,  -4.4337,  -5.3118,   2.7180,  -2.0627,  -4.8015,  -0.6892,  -3.1125,  -2.6847,  -3.0428,  -2.4894,  -3.5377,  -1.8160,  -5.3661,  -3.9775,  -7.5002,  -7.5912,  -2.2759,  -2.2106,  -2.0659,  -1.4076,  -4.2012,  -2.8574, -12.2761,  -2.3072,  -1.7997,  -2.8755,  -2.8234,  -1.0017,  -4.2540,  -2.7989,  -3.1540,  -1.0272,  -2.5984,  -3.1641,  -0.8007,  -4.1228,  -3.1902,  -0.6139,  -5.7997,  -4.2222,  -1.3516,  -1.2373,   6.0189,   0.7787,  -4.1251,  -5.3110,   0.2043,  -2.8588,  -2.2298,  -3.2754,  -2.5553,  -2.4547,  -1.6204,  -2.8376,  -2.4438,  -1.7029,  -3.4876,  -0.5149,  -2.3688,  -6.5194,  -6.0442,  -1.6005,   0.2635,  -2.3582,   0.2227,  -1.2866,  -4.0374,  -0.6384,  -2.8903,   2.8628,  -1.0347,  -2.4319
